,time_interval,note_pos_bin
5996,17,10
5997,7,0
5998,9,0
5999,19,100
6000,15,100
6001,18,100
6002,15,100
6003,13,0
6004,4,0
6005,16,0
6006,7,10
6007,10,10
6008,16,10
6009,17,10
6010,17,10
6011,2,0
6012,15,0
6013,16,0
6014,6,1000
6015,12,1000
6016,16,1000
6017,18,1000
6018,15,1000
6019,16,1000
6020,19,1000
6021,5,1000
6022,10,1000
6023,16,1000
6024,19,1000
6025,15,1000
6026,16,1000
6027,19,1000
6028,5,1000
6029,10,1000
6030,16,1000
6031,17,1000
6032,17,1000
6033,16,1100
6034,19,1100
6035,5,1100
6036,2,1101
6037,8,1101
6038,6,101
6039,10,101
6040,17,101
6041,17,101
6042,4,0
6043,12,0
6044,17,0
6045,17,0
6046,16,0
6047,19,0
6048,9,10
6049,7,10
6050,15,10
6051,17,10
6052,17,10
6053,18,0
6054,17,0
6055,15,0
6056,16,0
6057,17,1000
6058,3,1000
6059,14,1000
6060,6,1100
6061,10,1100
6062,17,1100
6063,17,1100
6064,7,100
6065,9,100
6066,17,0
6067,2,0
6068,16,0
6069,15,0
6070,19,0
6071,15,0
6072,18,0
6073,15,0
6074,17,0
6075,16,0
6076,19,0
6077,15,0
6078,16,0
6079,19,0
6080,14,0
6081,17,0
6082,7,10
6083,10,10
6084,17,10
6085,16,10
6086,19,0
6087,15,0
6088,17,0
6089,16,0
6090,17,0
6091,16,0
6092,19,0
6093,15,1
6094,16,1
6095,17,1
6096,17,1
6097,11,0
6098,6,0
6099,19,0
6100,13,100
6101,2,100
6102,12,1100
6103,5,1100
6104,17,1100
6105,15,1100
6106,16,1100
6107,8,1000
6108,9,1000
6109,17,0
6110,18,0
6111,15,0
6112,18,0
6113,15,0
6114,20,0
6115,4,1
6116,10,1
6117,16,1
6118,19,1
6119,15,0
6120,16,0
6121,17,0
6122,18,0
6123,17,0
6124,17,0
6125,15,0
6126,16,0
6127,17,0
6128,17,0
6129,16,0
6130,19,0
6131,15,0
6132,16,0
6133,17,0
6134,7,1
6135,10,1
6136,16,1
6137,17,1
6138,17,1
6139,17,0
6140,18,0
6141,15,0
6142,16,1100
6143,20,1100
6144,15,1100
6145,15,1100
6146,17,1100
6147,10,0
6148,8,0
6149,15,0
6150,19,0
6151,15,0
6152,16,0
6153,17,0
6154,19,0
6155,16,0
6156,15,0
6157,17,0
6158,17,0
6159,16,0
6160,20,0
6161,14,0
6162,17,0
6163,16,0
6164,18,0
6165,3,100
6166,13,100
6167,19,100
6168,13,100
6169,15,0
6170,2,0
6171,17,0
6172,16,0
6173,17,0
6174,17,0
6175,17,0
6176,17,100
6177,16,100
6178,16,100
6179,18,100
6180,11,0
6181,5,0
6182,16,0
6183,18,0
6184,16,0
6185,11,1
6186,6,1
6187,17,1
6188,2,1001
6189,17,1001
6190,13,1001
6191,7,1000
6192,11,1000
6193,15,0
6194,1,0
6195,16,0
6196,18,0
6197,16,0
6198,19,0
6199,14,0
6200,17,0
6201,17,0
6202,17,0
6203,16,0
6204,17,0
6205,17,0
6206,16,0
6207,17,0
6208,16,0
6209,17,1010
6210,16,1010
6211,18,1010
6212,16,1010
6213,12,0
6214,7,0
6215,15,0
6216,16,0
6217,17,0
6218,16,0
6219,17,1000
6220,17,1000
6221,17,1000
6222,16,1000
6223,17,1000
6224,10,0
6225,6,0
6226,17,0
6227,16,0
6228,17,0
6229,17,0
6230,16,0
6231,13,11
6232,4,11
6233,17,11
6234,16,11
6235,12,10
6236,6,10
6237,16,10
6238,4,0
6239,12,0
6240,17,0
6241,18,0
6242,15,0
6243,17,0
6244,17,0
6245,16,0
6246,18,0
6247,16,0
6248,17,0
6249,17,0
6250,16,0
6251,19,100
6252,14,100
6253,18,100
6254,16,100
6255,12,0
6256,4,0
6257,17,0
6258,19,0
6259,15,0
6260,16,0
6261,17,0
6262,15,100
6263,4,100
6264,14,100
6265,17,100
6266,17,100
6267,10,0
6268,6,0
6269,17,0
6270,17,0
6271,16,0
6272,19,11
6273,14,11
6274,17,11
6275,17,11
6276,3,10
6277,14,10
6278,12,0
6279,5,0
6280,16,0
6281,16,0
6282,17,0
6283,8,1000
6284,9,1000
6285,17,1100
6286,16,1100
6287,16,1100
6288,18,100
6289,16,100
6290,8,0
6291,9,0
6292,17,0
6293,16,0
6294,16,0
6295,18,0
6296,16,0
6297,17,0
6298,16,0
6299,17,0
6300,16,0
6301,17,0
6302,17,0
6303,17,0
6304,6,1100
6305,10,1100
6306,17,1100
6307,16,1100
6308,7,100
6309,11,100
6310,2,0
6311,14,0
6312,18,0
6313,16,0
6314,16,0
6315,17,0
6316,17,0
6317,17,0
6318,17,0
6319,16,0
6320,16,0
6321,17,0
6322,18,0
6323,15,0
6324,19,0
6325,15,0
6326,16,0
6327,15,1100
6328,2,1100
6329,17,1100
6330,16,1100
6331,15,100
6332,2,100
6333,11,0
6334,6,0
6335,16,0
6336,17,0
6337,17,0
6338,16,0
6339,17,0
6340,17,0
6341,16,0
6342,16,0
6343,18,0
6344,16,0
6345,19,0
6346,14,0
6347,17,0
6348,18,100
6349,16,100
6350,16,100
6351,17,100
6352,13,0
6353,4,0
6354,16,0
6355,16,0
6356,18,0
6357,16,0
6358,17,100
6359,17,100
6360,16,100
6361,17,100
6362,16,100
6363,17,100
6364,16,100
6365,4,100
6366,13,100
6367,17,100
6368,17,100
6369,16,100
6370,17,100
6371,16,100
6372,4,100
6373,13,100
6374,17,100
6375,16,100
6376,18,100
6377,16,100
6378,9,101
6379,7,101
6380,4,101
6381,14,101
6382,11,1
6383,5,1
6384,17,1
6385,3,0
6386,13,0
6387,17,0
6388,17,0
6389,19,0
6390,10,10
6391,4,10
6392,17,10
6393,17,10
6394,16,10
6395,9,0
6396,9,0
6397,15,0
6398,17,0
6399,17,0
6400,16,0
6401,17,0
6402,16,0
6403,7,100
6404,10,100
6405,17,100
6406,16,100
6407,18,100
6408,2,0
6409,14,0
6410,18,0
6411,16,0
6412,16,0
6413,17,0
6414,6,1000
6415,11,1000
6416,16,1000
6417,17,1000
6418,17,1000
6419,1,0
6420,15,0
6421,16,0
6422,17,0
6423,18,0
6424,16,0
6425,17,0
6426,16,0
6427,16,0
6428,18,0
6429,16,0
6430,17,0
6431,17,0
6432,16,0
6433,17,0
6434,13,100
6435,3,100
6436,17,100
6437,18,100
6438,15,100
6439,17,100
6440,2,0
6441,15,0
6442,17,0
6443,16,0
6444,15,10
6445,4,10
6446,15,10
6447,16,10
6448,17,10
6449,10,0
6450,7,0
6451,16,0
6452,16,0
6453,17,0
6454,17,0
6455,17,0
6456,13,1
6457,3,1
6458,17,1
6459,17,1
6460,17,1
6461,7,0
6462,9,0
6463,17,0
6464,17,0
6465,16,0
6466,17,0
6467,20,0
6468,13,0
6469,16,0
6470,18,0
6471,17,0
6472,15,0
6473,20,0
6474,16,0
6475,16,0
6476,14,1000
6477,4,1000
6478,14,1000
6479,17,1000
6480,16,1000
6481,17,1000
6482,6,0
6483,13,0
6484,15,0
6485,16,0
6486,16,0
6487,18,0
6488,16,0
6489,18,0
6490,3,10
6491,13,10
6492,16,10
6493,17,10
6494,15,0
6495,1,0
6496,17,0
6497,17,0
6498,16,0
6499,17,0
6500,18,0
6501,15,0
6502,18,0
6503,15,0
6504,17,0
6505,17,0
6506,17,0
6507,16,0
6508,15,100
6509,2,100
6510,17,100
6511,16,100
6512,17,100
6513,10,0
6514,7,0
6515,17,0
6516,16,0
6517,16,0
6518,17,0
6519,17,0
6520,16,0
6521,18,0
6522,16,0
6523,17,0
6524,17,0
6525,17,0
6526,16,0
6527,16,0
6528,16,1
6529,1,1
6530,17,1
6531,17,1
6532,16,1
6533,12,0
6534,5,0
6535,18,0
6536,15,0
6537,16,0
6538,18,0
6539,16,0
6540,18,0
6541,16,0
6542,16,0
6543,18,0
6544,16,0
6545,17,0
6546,16,0
6547,17,0
6548,6,1000
6549,10,1000
6550,17,1000
6551,17,1000
6552,16,1000
6553,17,1000
6554,11,0
6555,6,0
6556,16,0
6557,18,0
6558,16,0
6559,16,0
6560,17,0
6561,17,0
6562,8,100
6563,8,100
6564,17,100
6565,17,100
6566,16,100
6567,4,0
6568,12,0
6569,18,0
6570,16,0
6571,16,0
6572,17,0
6573,17,0
6574,6,10
6575,11,10
6576,16,10
6577,17,10
6578,17,10
6579,2,0
6580,15,0
6581,16,0
6582,17,0
6583,16,0
6584,17,0
6585,16,0
6586,3,1
6587,15,1
6588,16,1
6589,16,1
6590,18,1
6591,10,0
6592,6,0
6593,17,0
6594,17,0
6595,16,0
6596,16,0
6597,18,0
6598,16,0
6599,17,0
6600,17,0
6601,16,0
6602,17,0
6603,16,0
6604,17,0
6605,18,0
6606,5,10
6607,10,10
6608,17,10
6609,19,10
6610,15,10
6611,12,0
6612,4,0
6613,17,0
6614,7,100
6615,10,100
6616,16,100
6617,17,100
6618,16,100
6619,16,0
6620,1,0
6621,18,0
6622,16,0
6623,16,0
6624,17,0
6625,16,0
6626,17,0
6627,16,0
6628,8,1000
6629,10,1000
6630,16,1000
6631,18,1000
6632,15,1000
6633,2,0
6634,15,0
6635,16,0
6636,18,0
6637,16,0
6638,17,0
6639,17,0
6640,17,0
6641,17,0
6642,15,0
6643,17,0
6644,17,0
6645,17,0
6646,16,0
6647,16,0
6648,10,1
6649,8,1
6650,16,1
6651,18,1
6652,16,1
6653,6,0
6654,10,0
6655,17,0
6656,16,0
6657,18,0
6658,16,0
6659,16,0
6660,9,100
6661,8,100
6662,16,100
6663,18,100
6664,16,100
6665,5,0
6666,12,0
6667,17,0
6668,16,0
6669,17,0
6670,17,0
6671,16,0
6672,4,10
6673,13,10
6674,19,10
6675,14,10
6676,16,0
6677,3,0
6678,15,0
6679,16,0
6680,17,0
6681,17,0
6682,10,1000
6683,6,1000
6684,17,1000
6685,17,1000
6686,16,1000
6687,16,1000
6688,17,1000
6689,11,1000
6690,7,1000
6691,16,1000
6692,16,1000
6693,17,1000
6694,17,1000
6695,16,1000
6696,12,1000
6697,5,1000
6698,18,1000
6699,15,1000
6700,17,1000
6701,17,1000
6702,17,1000
6703,10,1000
6704,6,1000
6705,9,1100
6706,8,1100
6707,16,1100
6708,13,100
6709,4,100
6710,17,100
6711,16,100
6712,2,0
6713,15,0
6714,17,0
6715,17,0
6716,16,0
6717,17,0
6718,17,0
6719,16,0
6720,16,0
6721,17,0
6722,17,0
6723,17,0
6724,6,1
6725,10,1
6726,17,1
6727,17,1
6728,16,1
6729,3,0
6730,14,0
6731,17,0
6732,17,0
6733,16,0
6734,16,0
6735,17,0
6736,17,0
6737,12,10
6738,5,10
6739,16,10
6740,18,10
6741,16,10
6742,8,0
6743,8,0
6744,18,0
6745,16,0
6746,17,0
6747,16,1000
6748,18,1000
6749,15,1000
6750,17,1000
6751,13,0
6752,4,0
6753,16,0
6754,17,0
6755,17,0
6756,16,0
6757,17,0
6758,2,100
6759,15,100
6760,17,100
6761,16,100
6762,17,100
6763,10,0
6764,6,0
6765,18,0
6766,16,0
6767,16,0
6768,17,0
6769,17,0
6770,17,0
6771,16,0
6772,17,0
6773,17,0
6774,17,0
6775,16,0
6776,17,0
6777,16,0
6778,17,0
6779,12,10
6780,4,10
6781,18,10
6782,16,10
6783,17,10
6784,11,0
6785,5,0
6786,17,0
6787,17,0
6788,16,0
6789,17,0
6790,14,1
6791,5,1
6792,17,1
6793,13,1
6794,18,1
6795,16,1
6796,6,0
6797,11,0
6798,18,0
6799,15,0
6800,17,0
6801,2,1000
6802,15,1000
6803,16,1000
6804,17,1000
6805,14,0
6806,3,0
6807,17,0
6808,16,0
6809,17,0
6810,16,0
6811,17,0
6812,16,0
6813,17,0
6814,17,0
6815,17,0
6816,16,0
6817,18,0
6818,16,0
6819,16,0
6820,8,100
6821,9,100
6822,16,100
6823,17,100
6824,17,100
6825,16,100
6826,2,0
6827,15,0
6828,17,0
6829,17,0
6830,16,0
6831,17,0
6832,17,0
6833,17,0
6834,10,10
6835,7,10
6836,17,10
6837,16,10
6838,15,10
6839,8,0
6840,10,0
6841,17,0
6842,16,0
6843,18,0
6844,17,0
6845,15,0
6846,17,0
6847,16,0
6848,18,0
6849,17,0
6850,16,0
6851,15,0
6852,18,0
6853,16,0
6854,4,1000
6855,12,1000
6856,18,1000
6857,17,1000
6858,17,1000
6859,8,0
6860,8,0
6861,16,0
6862,18,0
6863,16,0
6864,17,0
6865,15,0
6866,18,0
6867,17,0
6868,17,0
6869,16,0
6870,17,0
6871,17,0
6872,16,0
6873,18,0
6874,2,1
6875,14,1
6876,16,1
6877,16,1
6878,16,0
6879,1,0
6880,18,0
6881,15,0
6882,18,0
6883,15,0
6884,18,0
6885,17,0
6886,16,0
6887,17,0
6888,16,0
6889,17,0
6890,16,0
6891,17,0
6892,18,0
6893,8,1000
6894,8,1000
6895,17,1000
6896,16,1000
6897,16,1000
6898,16,1000
6899,3,0
6900,16,0
6901,16,0
6902,17,0
6903,16,0
6904,17,0
6905,6,100
6906,11,100
6907,17,100
6908,15,100
6909,17,100
6910,16,0
6911,1,0
6912,16,0
6913,17,0
6914,17,0
6915,12,1
6916,5,1
6917,16,1
6918,17,1
6919,15,1
6920,19,1
6921,1,0
6922,15,0
6923,17,0
6924,16,0
6925,17,0
6926,16,0
6927,16,0
6928,18,0
6929,17,0
6930,15,0
6931,18,10
6932,17,10
6933,17,10
6934,16,10
6935,17,10
6936,8,0
6937,8,0
6938,17,0
6939,17,0
6940,15,0
6941,18,0
6942,17,0
6943,16,0
6944,18,0
6945,16,0
6946,16,0
6947,17,0
6948,16,0
6949,0,100
6950,17,100
6951,18,100
6952,16,100
6953,13,0
6954,4,0
6955,16,0
6956,17,0
6957,16,0
6958,18,0
6959,16,0
6960,12,1000
6961,3,1000
6962,18,1000
6963,16,1000
6964,18,1000
6965,16,1000
6966,5,0
6967,11,0
6968,16,0
6969,19,0
6970,14,0
6971,19,0
6972,8,1
6973,9,1
6974,15,1
6975,18,1
6976,16,1
6977,16,1
6978,4,0
6979,14,0
6980,16,0
6981,16,0
6982,16,0
6983,19,0
6984,15,0
6985,16,0
6986,18,0
6987,17,0
6988,16,0
6989,18,0
6990,16,0
6991,17,0
6992,16,0
6993,17,0
6994,17,10
6995,17,10
6996,16,10
6997,17,10
6998,12,0
6999,4,0
7000,16,0
7001,6,100
7002,12,100
7003,17,100
7004,16,100
7005,15,100
7006,18,100
7007,8,0
7008,9,0
7009,16,0
7010,18,0
7011,16,0
7012,16,0
7013,17,0
7014,10,1
7015,7,1
7016,17,1
7017,16,1
7018,16,1
7019,16,1
7020,16,0
7021,3,0
7022,16,0
7023,15,0
7024,18,0
7025,17,0
7026,15,0
7027,4,1000
7028,14,1000
7029,17,1000
7030,15,1000
7031,18,1000
7032,16,1000
7033,18,1000
7034,2,1000
7035,14,1000
7036,17,1000
7037,16,1000
7038,18,1000
7039,15,1000
7040,16,1000
7041,4,1000
7042,14,1000
7043,17,1000
7044,15,1000
7045,19,1000
7046,15,1000
7047,17,1000
7048,3,1000
7049,4,1010
7050,10,1010
7051,17,1010
7052,15,1010
7053,19,1010
7054,16,1010
7055,15,1010
7056,4,1010
7057,6,1010
7058,8,1010
7059,17,1010
7060,17,1010
7061,17,1010
7062,14,1010
7063,18,1010
7064,4,1010
7065,5,1010
7066,8,1010
7067,17,1000
7068,15,1000
7069,9,0
7070,10,0
7071,16,0
7072,13,101
7073,4,101
7074,16,101
7075,17,101
7076,16,101
7077,10,0
7078,8,0
7079,15,0
7080,16,0
7081,18,0
7082,17,0
7083,17,0
7084,15,0
7085,17,0
7086,18,0
7087,16,0
7088,16,0
7089,18,0
7090,16,0
7091,17,0
7092,15,1
7093,19,1
7094,6,101
7095,11,101
7096,16,101
7097,10,100
7098,5,100
7099,7,0
7100,11,0
7101,16,0
7102,17,0
7103,17,0
7104,17,0
7105,15,0
7106,18,0
7107,17,0
7108,16,0
7109,17,0
7110,15,0
7111,18,0
7112,17,0
7113,16,0
7114,17,0
7115,16,0
7116,16,0
7117,3,101
7118,15,101
7119,17,101
7120,17,101
7121,15,100
7122,2,100
7123,16,100
7124,6,0
7125,11,0
7126,17,0
7127,16,0
7128,15,0
7129,18,0
7130,17,0
7131,17,0
7132,16,0
7133,17,0
7134,17,0
7135,16,0
7136,17,0
7137,15,0
7138,19,101
7139,16,101
7140,15,101
7141,19,101
7142,12,100
7143,4,100
7144,9,0
7145,7,0
7146,18,0
7147,16,0
7148,15,0
7149,18,0
7150,15,0
7151,19,0
7152,17,0
7153,15,0
7154,18,0
7155,16,0
7156,17,0
7157,16,0
7158,18,0
7159,15,10
7160,11,110
7161,6,110
7162,16,110
7163,18,110
7164,10,100
7165,8,100
7166,15,100
7167,2,0
7168,15,0
7169,16,0
7170,17,0
7171,16,0
7172,16,0
7173,18,0
7174,17,0
7175,16,0
7176,17,0
7177,17,0
7178,17,0
7179,16,0
7180,17,0
7181,13,110
7182,4,110
7183,17,110
7184,17,110
7185,16,110
7186,8,100
7187,8,100
7188,17,0
7189,15,0
7190,18,0
7191,17,0
7192,17,0
7193,16,0
7194,16,0
7195,18,0
7196,16,0
7197,17,0
7198,15,0
7199,18,0
7200,17,0
7201,16,100
7202,17,100
7203,7,110
7204,10,110
7205,16,110
7206,17,110
7207,7,0
7208,10,0
7209,16,0
7210,17,0
7211,16,0
7212,18,0
7213,16,0
7214,17,0
7215,17,0
7216,16,0
7217,15,0
7218,17,0
7219,18,0
7220,17,0
7221,16,0
7222,15,10
7223,2,10
7224,13,110
7225,4,110
7226,17,110
7227,17,110
7228,10,100
7229,6,100
7230,4,0
7231,13,0
7232,15,0
7233,18,0
7234,15,0
7235,19,0
7236,16,0
7237,16,0
7238,17,0
7239,17,0
7240,16,0
7241,18,0
7242,16,0
7243,8,1000
7244,9,1000
7245,16,1010
7246,17,1010
7247,15,1010
7248,18,10
7249,16,10
7250,10,0
7251,6,0
7252,18,0
7253,17,0
7254,17,0
7255,17,0
7256,16,0
7257,15,0
7258,18,0
7259,16,0
7260,16,0
7261,19,0
7262,15,0
7263,12,1000
7264,5,1000
7265,18,1000
7266,2,1010
7267,13,1010
7268,18,1010
7269,17,1010
7270,3,10
7271,12,0
7272,0,0
7273,17,0
7274,17,0
7275,17,0
7276,16,0
7277,16,0
7278,18,0
7279,17,0
7280,17,0
7281,16,0
7282,16,0
7283,18,0
7284,16,0
7285,13,1000
7286,4,1000
7287,17,1000
7288,3,1010
7289,13,1010
7290,17,1010
7291,8,10
7292,8,10
7293,17,0
7294,16,0
7295,17,0
7296,17,0
7297,16,0
7298,17,0
7299,16,0
7300,17,0
7301,18,0
7302,16,0
7303,15,0
7304,19,0
7305,16,0
7306,17,0
7307,16,0
7308,17,0
7309,2,1010
7310,13,1010
7311,18,1010
7312,17,1010
7313,15,1000
7314,19,1000
7315,6,0
7316,10,0
7317,16,0
7318,17,0
7319,17,0
7320,17,0
7321,16,0
7322,17,0
7323,16,0
7324,17,0
7325,17,0
7326,15,0
7327,18,0
7328,9,1001
7329,8,1001
7330,17,1001
7331,16,1001
7332,17,1001
7333,7,1000
7334,10,1000
7335,2,0
7336,14,0
7337,17,0
7338,17,0
7339,16,0
7340,17,0
7341,17,0
7342,16,0
7343,17,0
7344,17,0
7345,16,0
7346,17,0
7347,17,0
7348,16,0
7349,12,1001
7350,5,1001
7351,15,1001
7352,18,1001
7353,16,1001
7354,10,1
7355,8,1
7356,17,0
7357,15,0
7358,18,0
7359,16,0
7360,17,0
7361,17,0
7362,16,0
7363,17,0
7364,16,0
7365,17,0
7366,17,0
7367,15,0
7368,19,0
7369,14,0
7370,13,1000
7371,6,1000
7372,17,1000
7373,2,1001
7374,14,1001
7375,17,1001
7376,15,1001
7377,5,0
7378,12,0
7379,17,0
7380,18,0
7381,15,0
7382,18,0
7383,16,0
7384,17,0
7385,16,0
7386,17,0
7387,17,0
7388,15,0
7389,18,0
7390,17,0
7391,12,1000
7392,3,1000
7393,10,1001
7394,9,1001
7395,16,1001
7396,16,1001
7397,18,1001
7398,4,0
7399,11,0
7400,16,0
7401,18,0
7402,16,0
7403,18,0
7404,16,0
7405,17,0
7406,17,0
7407,16,0
7408,17,0
7409,17,0
7410,16,0
7411,17,0
7412,17,0
7413,17,0
7414,7,10
7415,9,10
7416,17,10
7417,16,10
7418,17,10
7419,16,0
7420,17,0
7421,17,0
7422,4,100
7423,12,100
7424,18,100
7425,16,100
7426,16,100
7427,13,0
7428,4,0
7429,16,0
7430,18,0
7431,16,0
7432,17,0
7433,16,0
7434,15,1000
7435,2,1000
7436,17,1000
7437,16,1000
7438,17,1000
7439,10,0
7440,7,0
7441,15,0
7442,16,1
7443,2,1
7444,16,1
7445,18,1
7446,16,1
7447,10,0
7448,7,0
7449,15,0
7450,19,0
7451,16,0
7452,15,0
7453,18,0
7454,17,0
7455,15,0
7456,19,10
7457,15,10
7458,16,10
7459,18,10
7460,14,0
7461,3,0
7462,16,0
7463,17,0
7464,17,0
7465,17,0
7466,6,100
7467,10,100
7468,17,100
7469,17,100
7470,17,0
7471,15,0
7472,18,0
7473,16,0
7474,17,0
7475,17,0
7476,16,0
7477,2,1000
7478,15,1000
7479,17,1000
7480,17,1000
7481,16,1000
7482,11,0
7483,6,0
7484,17,0
7485,16,0
7486,17,0
7487,16,0
7488,16,0
7489,3,1
7490,13,1
7491,19,1
7492,15,1
7493,14,0
7494,4,0
7495,17,0
7496,16,0
7497,17,0
7498,16,0
7499,17,0
7500,13,100
7501,2,100
7502,19,100
7503,16,100
7504,17,100
7505,15,100
7506,5,0
7507,13,0
7508,15,0
7509,13,10
7510,6,10
7511,15,10
7512,19,10
7513,7,0
7514,8,0
7515,17,0
7516,17,0
7517,15,0
7518,18,0
7519,15,0
7520,14,1
7521,5,1
7522,15,1
7523,16,1
7524,18,1
7525,7,0
7526,10,0
7527,18,0
7528,14,0
7529,17,0
7530,17,1000
7531,17,1000
7532,17,1000
7533,17,1000
7534,12,0
7535,4,0
7536,17,0
7537,17,0
7538,16,0
7539,17,0
7540,16,0
7541,15,100
7542,2,100
7543,16,100
7544,18,100
7545,16,100
7546,17,100
7547,6,0
7548,10,0
7549,17,0
7550,17,0
7551,16,0
7552,18,0
7553,10,10
7554,7,10
7555,16,10
7556,17,10
7557,16,10
7558,6,0
7559,11,0
7560,16,0
7561,16,0
7562,17,0
7563,17,0
7564,17,0
7565,9,1
7566,8,1
7567,16,1
7568,17,1
7569,16,1
7570,18,0
7571,16,0
7572,16,0
7573,17,1000
7574,17,1000
7575,17,1000
7576,16,1000
7577,17,1000
7578,16,1000
7579,5,0
7580,11,0
7581,18,0
7582,16,0
7583,17,0
7584,14,10
7585,3,10
7586,17,10
7587,16,10
7588,18,10
7589,14,10
7590,18,10
7591,15,10
7592,2,10
7593,16,10
7594,17,10
7595,17,10
7596,17,10
7597,16,10
7598,15,10
7599,2,10
7600,16,10
7601,17,10
7602,17,10
7603,15,10
7604,18,10
7605,16,10
7606,14,110
7607,2,110
7608,18,110
7609,16,110
7610,3,100
7611,15,100
7612,17,100
7613,16,100
7614,13,100
7615,4,100
7616,16,100
7617,18,100
7618,16,100
7619,17,100
7620,16,100
7621,14,100
7622,2,100
7623,18,100
7624,15,100
7625,16,100
7626,18,100
7627,17,100
7628,13,100
7629,2,100
7630,18,100
7631,17,100
7632,4,1100
7633,13,1100
7634,17,1100
7635,10,1000
7636,6,1000
7637,15,1000
7638,18,1000
7639,17,1000
7640,4,1000
7641,12,1000
7642,17,1000
7643,17,1000
7644,17,1000
7645,16,1000
7646,16,1000
7647,6,1000
7648,10,1000
7649,18,1000
7650,16,1000
7651,18,1000
7652,13,1001
7653,3,1001
7654,17,1001
7655,4,1001
7656,12,1001
7657,18,1001
7658,16,1001
7659,17,1001
7660,13,1001
7661,4,1001
7662,15,1001
7663,5,1001
7664,11,1001
7665,19,1001
7666,16,1001
7667,16,1001
7668,15,1001
7669,2,1001
7670,16,1001
7671,5,1001
7672,11,1001
7673,18,1001
7674,18,1001
7675,16,1001
7676,4,1000
7677,12,1000
7678,13,110
7679,4,110
7680,15,110
7681,19,110
7682,15,110
7683,9,0
7684,9,0
7685,17,0
7686,16,0
7687,16,0
7688,17,0
7689,16,0
7690,18,0
7691,17,0
7692,16,0
7693,11,1000
7694,6,1000
7695,16,1000
7696,16,1000
7697,9,0
7698,9,0
7699,16,0
7700,17,0
7701,17,0
7702,16,0
7703,17,1000
7704,15,1000
7705,18,1000
7706,17,1000
7707,17,1000
7708,6,0
7709,10,0
7710,17,0
7711,15,0
7712,18,0
7713,5,100
7714,12,100
7715,15,100
7716,18,100
7717,17,0
7718,16,0
7719,18,0
7720,16,1
7721,16,1
7722,18,1
7723,16,1
7724,13,0
7725,4,0
7726,17,0
7727,16,0
7728,17,0
7729,16,0
7730,17,0
7731,2,1
7732,14,1
7733,17,1
7734,17,1
7735,15,1
7736,13,0
7737,6,0
7738,16,0
7739,15,0
7740,19,0
7741,16,0
7742,2,100
7743,15,100
7744,17,100
7745,14,100
7746,19,0
7747,16,0
7748,16,0
7749,18,0
7750,16,0
7751,17,0
7752,16,0
7753,17,0
7754,17,0
7755,17,0
7756,17,0
7757,16,0
7758,15,0
7759,18,0
7760,17,0
7761,6,1
7762,10,1
7763,16,1001
7764,2,1001
7765,17,1001
7766,14,1001
7767,3,1000
7768,15,1000
7769,9,0
7770,8,0
7771,15,0
7772,18,0
7773,16,0
7774,18,0
7775,16,0
7776,17,0
7777,15,0
7778,18,0
7779,17,0
7780,17,0
7781,17,0
7782,16,0
7783,9,100
7784,6,100
7785,18,110
7786,17,110
7787,17,110
7788,17,10
7789,12,0
7790,4,0
7791,17,0
7792,16,0
7793,17,0
7794,15,0
7795,18,0
7796,16,0
7797,18,0
7798,17,0
7799,15,0
7800,17,0
7801,18,0
7802,16,0
7803,18,0
7804,15,0
7805,15,1
7806,2,1
7807,16,1
7808,17,1
7809,17,1
7810,17,1
7811,6,0
7812,10,0
7813,17,0
7814,15,0
7815,18,0
7816,5,100
7817,12,100
7818,15,100
7819,18,100
7820,17,100
7821,13,0
7822,3,0
7823,17,0
7824,16,0
7825,18,0
7826,8,10
7827,8,10
7828,17,11
7829,15,11
7830,18,11
7831,5,0
7832,11,0
7833,16,0
7834,19,0
7835,15,0
7836,16,0
7837,18,0
7838,17,0
7839,15,100
7840,2,100
7841,16,100
7842,17,100
7843,15,100
7844,18,100
7845,7,0
7846,9,0
7847,17,0
7848,17,0
7849,17,0
7850,15,0
7851,18,0
7852,16,0
7853,17,0
7854,17,0
7855,9,10
7856,7,10
7857,18,10
7858,16,10
7859,17,10
7860,15,0
7861,18,0
7862,17,0
7863,17,0
7864,16,0
7865,17,0
7866,17,0
7867,15,1100
7868,2,1100
7869,16,1100
7870,15,1100
7871,18,1100
7872,17,1100
7873,7,100
7874,8,100
7875,15,0
7876,4,0
7877,15,0
7878,18,0
7879,16,0
7880,17,0
7881,6,1
7882,11,1
7883,16,1
7884,17,1
7885,15,1
7886,4,0
7887,15,0
7888,15,0
7889,17,0
7890,17,0
7891,16,0
7892,16,0
7893,18,10
7894,17,10
7895,17,10
7896,16,0
7897,16,0
7898,16,0
7899,19,0
7900,16,0
7901,17,0
7902,6,10
7903,10,10
7904,17,10
7905,17,10
7906,17,10
7907,13,0
7908,3,0
7909,15,0
7910,18,0
7911,17,0
7912,13,100
7913,3,100
7914,17,100
7915,17,100
7916,17,100
7917,16,100
7918,3,0
7919,13,1
7920,19,1
7921,15,1
7922,17,1
7923,13,0
7924,3,0
7925,17,0
7926,16,0
7927,0,100
7928,18,100
7929,16,100
7930,17,100
7931,11,0
7932,4,0
7933,18,0
7934,17,0
7935,17,0
7936,16,0
7937,16,0
7938,3,1000
7939,14,1000
7940,17,1000
7941,17,1000
7942,16,1000
7943,9,0
7944,8,0
7945,17,0
7946,16,0
